;SimulationStep;Cycle Step;Cycle;Origin;Destination;Total;age: [children];age: [young];age: [adults];age: [elders];occupation: [idle];occupation: [student];occupation: [worker]
3092;18;18;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
3093;18;18;0;Cidade Baixa;Santana;3;0;1;2;0;0;2;1
3094;18;18;0;Farroupilha;Azenha;2;0;0;1;1;1;0;1
3095;18;18;0;Farroupilha;Bom Fim;3;0;1;2;0;0;1;2
3096;18;18;0;Farroupilha;Centro;8;0;1;3;4;2;2;4
3097;18;18;0;Farroupilha;Cidade Baixa;3;0;0;2;1;0;0;3
3098;18;18;0;Farroupilha;Farroupilha;2;0;0;2;0;2;0;0
3099;18;18;0;Farroupilha;Floresta;1;0;0;1;0;0;1;0
3100;18;18;0;Farroupilha;Independência;1;0;0;0;1;0;0;1
3101;18;18;0;Farroupilha;Menino Deus;4;0;0;3;1;1;2;1
3102;18;18;0;Farroupilha;Moinhos de Vento;2;0;0;1;1;1;0;1
3103;18;18;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
3104;18;18;0;Farroupilha;Rio Branco;3;0;0;2;1;1;1;1
3105;18;18;0;Farroupilha;Santa Cecília;1;0;0;1;0;1;0;0
3106;18;18;0;Farroupilha;Santana;5;0;0;4;1;2;1;2
3107;18;18;0;Floresta;Azenha;1;0;0;1;0;1;0;0
3108;18;18;0;Floresta;Bom Fim;1;0;0;1;0;0;0;1
3109;18;18;0;Floresta;Centro;7;0;2;4;1;3;1;3
3110;18;18;0;Floresta;Cidade Baixa;1;0;1;0;0;1;0;0
3111;18;18;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
3112;18;18;0;Floresta;Floresta;23;0;5;13;5;2;6;15
3113;18;18;0;Floresta;Independência;3;0;0;2;1;0;1;2
3114;18;18;0;Floresta;Menino Deus;2;0;2;0;0;1;1;0
3115;18;18;0;Floresta;Moinhos de Vento;4;0;4;0;0;2;1;1
3116;18;18;0;Floresta;Praia de Belas;0;0;0;0;0;0;0;0
3117;18;18;0;Floresta;Rio Branco;2;0;1;1;0;0;1;1
3118;18;18;0;Floresta;Santa Cecília;0;0;0;0;0;0;0;0
3119;18;18;0;Floresta;Santana;2;0;0;2;0;1;0;1
3120;18;18;0;Independência;Azenha;1;0;0;0;1;1;0;0
3121;18;18;0;Independência;Bom Fim;4;0;3;1;0;1;2;1
3122;18;18;0;Independência;Centro;8;0;2;4;2;2;1;5
3123;18;18;0;Independência;Cidade Baixa;1;0;1;0;0;0;1;0
3124;18;18;0;Independência;Farroupilha;0;0;0;0;0;0;0;0
3125;18;18;0;Independência;Floresta;3;0;0;2;1;2;0;1
3126;18;18;0;Independência;Independência;18;0;1;13;4;3;4;11
3127;18;18;0;Independência;Menino Deus;2;0;0;1;1;0;1;1
3128;18;18;0;Independência;Moinhos de Vento;3;0;1;1;1;2;0;1
3129;18;18;0;Independência;Praia de Belas;0;0;0;0;0;0;0;0
3130;18;18;0;Independência;Rio Branco;4;0;2;2;0;2;2;0
3131;18;18;0;Independência;Santa Cecília;1;0;0;1;0;0;0;1
3132;18;18;0;Independência;Santana;3;0;1;2;0;0;1;2
3133;18;18;0;Menino Deus;Azenha;4;0;1;3;0;1;1;2
3134;18;18;0;Menino Deus;Bom Fim;0;0;0;0;0;0;0;0
3135;18;18;0;Menino Deus;Centro;5;0;0;5;0;2;0;3
3136;18;18;0;Menino Deus;Cidade Baixa;2;0;0;2;0;0;2;0
3137;18;18;0;Menino Deus;Farroupilha;0;0;0;0;0;0;0;0
3138;18;18;0;Menino Deus;Floresta;0;0;0;0;0;0;0;0
3139;18;18;0;Menino Deus;Independência;0;0;0;0;0;0;0;0
3140;18;18;0;Menino Deus;Menino Deus;54;0;11;30;13;12;14;28
3141;18;18;0;Menino Deus;Moinhos de Vento;1;0;0;1;0;0;0;1
3142;18;18;0;Menino Deus;Praia de Belas;1;0;0;1;0;1;0;0
3143;18;18;0;Menino Deus;Rio Branco;1;0;1;0;0;0;1;0
3144;18;18;0;Menino Deus;Santa Cecília;0;0;0;0;0;0;0;0
3145;18;18;0;Menino Deus;Santana;3;0;2;0;1;1;1;1
3146;18;18;0;Moinhos de Vento;Azenha;1;0;0;0;1;0;0;1
3147;18;18;0;Moinhos de Vento;Bom Fim;1;0;0;1;0;0;1;0
3148;18;18;0;Moinhos de Vento;Centro;5;0;2;3;0;0;1;4
3149;18;18;0;Moinhos de Vento;Cidade Baixa;1;0;1;0;0;1;0;0
3150;18;18;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0;0;0
3151;18;18;0;Moinhos de Vento;Floresta;2;0;1;0;1;0;0;2
3152;18;18;0;Moinhos de Vento;Independência;2;0;0;1;1;0;1;1
3153;18;18;0;Moinhos de Vento;Menino Deus;2;0;0;1;1;1;0;1
3154;18;18;0;Moinhos de Vento;Moinhos de Vento;27;0;3;19;5;8;6;13
3155;18;18;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0;0;0
3156;18;18;0;Moinhos de Vento;Rio Branco;4;0;2;1;1;0;3;1
3157;18;18;0;Moinhos de Vento;Santa Cecília;0;0;0;0;0;0;0;0
3158;18;18;0;Moinhos de Vento;Santana;2;0;1;0;1;1;1;0
3159;18;18;0;Praia de Belas;Azenha;2;0;1;1;0;1;1;0
3160;18;18;0;Praia de Belas;Bom Fim;0;0;0;0;0;0;0;0
3161;18;18;0;Praia de Belas;Centro;7;0;1;6;0;1;0;6
3162;18;18;0;Praia de Belas;Cidade Baixa;3;0;1;2;0;1;1;1
3163;18;18;0;Praia de Belas;Farroupilha;0;0;0;0;0;0;0;0
3164;18;18;0;Praia de Belas;Floresta;0;0;0;0;0;0;0;0
3165;18;18;0;Praia de Belas;Independência;0;0;0;0;0;0;0;0
3166;18;18;0;Praia de Belas;Menino Deus;8;0;3;4;1;6;1;1
3167;18;18;0;Praia de Belas;Moinhos de Vento;1;0;0;1;0;1;0;0
3168;18;18;0;Praia de Belas;Praia de Belas;8;0;3;3;2;2;0;6
3169;18;18;0;Praia de Belas;Rio Branco;1;0;1;0;0;1;0;0
3170;18;18;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0;0;0
3171;18;18;0;Praia de Belas;Santana;2;0;1;0;1;1;0;1
3172;18;18;0;Rio Branco;Azenha;1;0;0;1;0;1;0;0
3173;18;18;0;Rio Branco;Bom Fim;2;0;0;1;1;0;1;1
3174;18;18;0;Rio Branco;Centro;5;0;1;3;1;1;2;2
3175;18;18;0;Rio Branco;Cidade Baixa;1;0;1;0;0;0;0;1
3176;18;18;0;Rio Branco;Farroupilha;0;0;0;0;0;0;0;0
3177;18;18;0;Rio Branco;Floresta;1;0;0;1;0;0;0;1
3178;18;18;0;Rio Branco;Independência;2;0;0;2;0;1;0;1
3179;18;18;0;Rio Branco;Menino Deus;2;0;1;0;1;0;0;2
3180;18;18;0;Rio Branco;Moinhos de Vento;3;0;0;2;1;1;1;1
3181;18;18;0;Rio Branco;Praia de Belas;0;0;0;0;0;0;0;0
3182;18;18;0;Rio Branco;Rio Branco;32;0;9;14;9;10;8;14
3183;18;18;0;Rio Branco;Santa Cecília;2;0;0;2;0;0;1;1
3184;18;18;0;Rio Branco;Santana;4;0;2;1;1;0;0;4
3185;18;18;0;Santa Cecília;Azenha;2;0;0;2;0;0;1;1
3186;18;18;0;Santa Cecília;Bom Fim;1;0;0;1;0;0;1;0
3187;18;18;0;Santa Cecília;Centro;5;0;0;4;1;1;2;2
3188;18;18;0;Santa Cecília;Cidade Baixa;1;0;0;0;1;0;0;1
3189;18;18;0;Santa Cecília;Farroupilha;0;0;0;0;0;0;0;0
3190;18;18;0;Santa Cecília;Floresta;1;0;0;0;1;0;0;1
3191;18;18;0;Santa Cecília;Independência;1;0;0;0;1;0;1;0
3192;18;18;0;Santa Cecília;Menino Deus;3;0;1;2;0;1;0;2
3193;18;18;0;Santa Cecília;Moinhos de Vento;2;0;0;2;0;1;1;0
3194;18;18;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0;0;0
3195;18;18;0;Santa Cecília;Rio Branco;5;0;1;3;1;3;0;2
3196;18;18;0;Santa Cecília;Santa Cecília;17;0;0;16;1;4;5;8
3197;18;18;0;Santa Cecília;Santana;9;0;0;7;2;2;1;6
3198;18;18;0;Santana;Azenha;3;0;2;1;0;0;0;3
3199;18;18;0;Santana;Bom Fim;1;0;0;0;1;0;0;1
3200;18;18;0;Santana;Centro;5;0;0;3;2;1;1;3
3201;18;18;0;Santana;Cidade Baixa;1;0;0;1;0;0;1;0
3202;18;18;0;Santana;Farroupilha;0;0;0;0;0;0;0;0
3203;18;18;0;Santana;Floresta;0;0;0;0;0;0;0;0
3204;18;18;0;Santana;Independência;1;0;0;1;0;0;0;1
3205;18;18;0;Santana;Menino Deus;4;0;0;3;1;0;3;1
3206;18;18;0;Santana;Moinhos de Vento;1;0;1;0;0;0;0;1
3207;18;18;0;Santana;Praia de Belas;0;0;0;0;0;0;0;0
3208;18;18;0;Santana;Rio Branco;2;0;0;1;1;1;1;0
3209;18;18;0;Santana;Santa Cecília;2;0;0;2;0;0;1;1
3210;18;18;0;Santana;Santana;47;0;11;24;12;17;8;22
3211;19;19;0;Azenha;Azenha;24;0;7;10;7;6;5;13
3212;19;19;0;Azenha;Bom Fim;1;0;0;1;0;0;0;1
3213;19;19;0;Azenha;Centro;4;0;0;4;0;2;0;2
3214;19;19;0;Azenha;Cidade Baixa;2;0;0;1;1;1;0;1
3215;19;19;0;Azenha;Farroupilha;0;0;0;0;0;0;0;0
3216;19;19;0;Azenha;Floresta;0;0;0;0;0;0;0;0
3217;19;19;0;Azenha;Independência;0;0;0;0;0;0;0;0
3218;19;19;0;Azenha;Menino Deus;9;0;2;4;3;1;1;7
3219;19;19;0;Azenha;Moinhos de Vento;0;0;0;0;0;0;0;0
3220;19;19;0;Azenha;Praia de Belas;0;0;0;0;0;0;0;0
3221;19;19;0;Azenha;Rio Branco;1;0;0;1;0;0;1;0
3222;19;19;0;Azenha;Santa Cecília;0;0;0;0;0;0;0;0
3223;19;19;0;Azenha;Santana;5;0;1;3;1;2;0;3
3224;19;19;0;Bom Fim;Azenha;1;0;0;1;0;1;0;0
3225;19;19;0;Bom Fim;Bom Fim;22;0;6;14;2;6;3;13
3226;19;19;0;Bom Fim;Centro;7;0;0;6;1;2;0;5
3227;19;19;0;Bom Fim;Cidade Baixa;2;0;1;0;1;0;0;2
3228;19;19;0;Bom Fim;Farroupilha;1;0;0;1;0;0;0;1
3229;19;19;0;Bom Fim;Floresta;2;0;0;2;0;0;0;2
3230;19;19;0;Bom Fim;Independência;3;0;1;0;2;1;1;1
3231;19;19;0;Bom Fim;Menino Deus;2;0;0;2;0;0;1;1
3232;19;19;0;Bom Fim;Moinhos de Vento;2;0;0;2;0;0;1;1
3233;19;19;0;Bom Fim;Praia de Belas;0;0;0;0;0;0;0;0
3234;19;19;0;Bom Fim;Rio Branco;4;0;1;2;1;1;1;2
3235;19;19;0;Bom Fim;Santa Cecília;1;0;1;0;0;1;0;0
3236;19;19;0;Bom Fim;Santana;3;0;0;3;0;0;0;3
3237;19;19;0;Centro;Azenha;1;0;0;0;1;0;0;1
3238;19;19;0;Centro;Bom Fim;1;0;0;0;1;1;0;0
3239;19;19;0;Centro;Centro;79;0;16;50;13;13;22;44
3240;19;19;0;Centro;Cidade Baixa;2;0;0;2;0;1;1;0
3241;19;19;0;Centro;Farroupilha;0;0;0;0;0;0;0;0
3242;19;19;0;Centro;Floresta;1;0;0;1;0;0;0;1
3243;19;19;0;Centro;Independência;1;0;0;1;0;0;1;0
3244;19;19;0;Centro;Menino Deus;2;0;0;1;1;1;0;1
3245;19;19;0;Centro;Moinhos de Vento;1;0;1;0;0;1;0;0
3246;19;19;0;Centro;Praia de Belas;0;0;0;0;0;0;0;0
3247;19;19;0;Centro;Rio Branco;1;0;0;0;1;0;0;1
3248;19;19;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
3249;19;19;0;Centro;Santana;1;0;0;0;1;0;0;1
3250;19;19;0;Cidade Baixa;Azenha;2;0;1;1;0;0;0;2
3251;19;19;0;Cidade Baixa;Bom Fim;1;0;0;1;0;1;0;0
3252;19;19;0;Cidade Baixa;Centro;10;0;3;3;4;3;2;5
3253;19;19;0;Cidade Baixa;Cidade Baixa;27;0;3;20;4;12;6;9
3254;19;19;0;Cidade Baixa;Farroupilha;0;0;0;0;0;0;0;0
3255;19;19;0;Cidade Baixa;Floresta;1;0;0;0;1;0;0;1
3256;19;19;0;Cidade Baixa;Independência;1;0;1;0;0;0;0;1
3257;19;19;0;Cidade Baixa;Menino Deus;4;0;1;3;0;0;1;3
3258;19;19;0;Cidade Baixa;Moinhos de Vento;1;0;0;0;1;1;0;0
3259;19;19;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
3260;19;19;0;Cidade Baixa;Rio Branco;1;0;0;1;0;0;0;1
3261;19;19;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
3262;19;19;0;Cidade Baixa;Santana;3;0;2;1;0;1;0;2
3263;19;19;0;Farroupilha;Azenha;2;0;0;1;1;1;0;1
3264;19;19;0;Farroupilha;Bom Fim;3;0;0;1;2;1;0;2
3265;19;19;0;Farroupilha;Centro;7;0;2;4;1;2;2;3
3266;19;19;0;Farroupilha;Cidade Baixa;3;0;1;1;1;3;0;0
3267;19;19;0;Farroupilha;Farroupilha;2;0;0;2;0;1;0;1
3268;19;19;0;Farroupilha;Floresta;1;0;0;1;0;1;0;0
3269;19;19;0;Farroupilha;Independência;1;0;0;1;0;1;0;0
3270;19;19;0;Farroupilha;Menino Deus;3;0;2;1;0;1;0;2
3271;19;19;0;Farroupilha;Moinhos de Vento;1;0;0;1;0;0;0;1
3272;19;19;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
3273;19;19;0;Farroupilha;Rio Branco;3;0;0;2;1;2;0;1
3274;19;19;0;Farroupilha;Santa Cecília;1;0;1;0;0;1;0;0
3275;19;19;0;Farroupilha;Santana;4;0;1;1;2;1;0;3
3276;19;19;0;Floresta;Azenha;1;0;0;0;1;0;1;0
3277;19;19;0;Floresta;Bom Fim;1;0;0;0;1;1;0;0
3278;19;19;0;Floresta;Centro;6;0;5;1;0;1;0;5
3279;19;19;0;Floresta;Cidade Baixa;1;0;0;1;0;0;0;1
3280;19;19;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
3281;19;19;0;Floresta;Floresta;23;0;6;13;4;9;7;7
3282;19;19;0;Floresta;Independência;2;0;0;2;0;0;0;2
3283;19;19;0;Floresta;Menino Deus;1;0;0;1;0;0;0;1
3284;19;19;0;Floresta;Moinhos de Vento;3;0;0;3;0;2;0;1
3285;19;19;0;Floresta;Praia de Belas;0;0;0;0;0;0;0;0
3286;19;19;0;Floresta;Rio Branco;2;0;1;1;0;2;0;0
3287;19;19;0;Floresta;Santa Cecília;0;0;0;0;0;0;0;0
3288;19;19;0;Floresta;Santana;1;0;0;0;1;1;0;0
3289;19;19;0;Independência;Azenha;1;0;1;0;0;0;0;1
3290;19;19;0;Independência;Bom Fim;4;0;0;2;2;1;0;3
3291;19;19;0;Independência;Centro;7;0;2;3;2;0;3;4
3292;19;19;0;Independência;Cidade Baixa;2;0;1;1;0;1;1;0
3293;19;19;0;Independência;Farroupilha;0;0;0;0;0;0;0;0
3294;19;19;0;Independência;Floresta;3;0;1;1;1;1;0;2
3295;19;19;0;Independência;Independência;16;0;4;6;6;9;0;7
3296;19;19;0;Independência;Menino Deus;2;0;1;1;0;0;0;2
3297;19;19;0;Independência;Moinhos de Vento;3;0;0;1;2;3;0;0
3298;19;19;0;Independência;Praia de Belas;0;0;0;0;0;0;0;0
3299;19;19;0;Independência;Rio Branco;3;0;2;0;1;0;2;1
3300;19;19;0;Independência;Santa Cecília;0;0;0;0;0;0;0;0
3301;19;19;0;Independência;Santana;2;0;1;1;0;0;0;2
3302;19;19;0;Menino Deus;Azenha;4;0;1;1;2;0;0;4
3303;19;19;0;Menino Deus;Bom Fim;0;0;0;0;0;0;0;0
3304;19;19;0;Menino Deus;Centro;4;0;2;2;0;3;1;0
3305;19;19;0;Menino Deus;Cidade Baixa;2;0;0;2;0;0;0;2
3306;19;19;0;Menino Deus;Farroupilha;0;0;0;0;0;0;0;0
3307;19;19;0;Menino Deus;Floresta;0;0;0;0;0;0;0;0
3308;19;19;0;Menino Deus;Independência;0;0;0;0;0;0;0;0
3309;19;19;0;Menino Deus;Menino Deus;46;0;12;27;7;10;8;28
3310;19;19;0;Menino Deus;Moinhos de Vento;0;0;0;0;0;0;0;0
3311;19;19;0;Menino Deus;Praia de Belas;1;0;0;1;0;0;1;0
3312;19;19;0;Menino Deus;Rio Branco;1;0;0;1;0;1;0;0
3313;19;19;0;Menino Deus;Santa Cecília;0;0;0;0;0;0;0;0
3314;19;19;0;Menino Deus;Santana;3;0;0;1;2;1;1;1
3315;19;19;0;Moinhos de Vento;Azenha;1;0;0;1;0;0;0;1
3316;19;19;0;Moinhos de Vento;Bom Fim;1;0;0;1;0;0;0;1
3317;19;19;0;Moinhos de Vento;Centro;4;0;1;2;1;1;0;3
3318;19;19;0;Moinhos de Vento;Cidade Baixa;1;0;0;1;0;0;0;1
3319;19;19;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0;0;0
3320;19;19;0;Moinhos de Vento;Floresta;2;0;1;1;0;2;0;0
3321;19;19;0;Moinhos de Vento;Independência;1;0;0;1;0;0;1;0
3322;19;19;0;Moinhos de Vento;Menino Deus;1;0;0;1;0;0;0;1
3323;19;19;0;Moinhos de Vento;Moinhos de Vento;24;0;3;17;4;5;6;13
3324;19;19;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0;0;0
3325;19;19;0;Moinhos de Vento;Rio Branco;3;0;1;1;1;0;2;1
3326;19;19;0;Moinhos de Vento;Santa Cecília;0;0;0;0;0;0;0;0
3327;19;19;0;Moinhos de Vento;Santana;2;0;0;1;1;1;0;1
3328;19;19;0;Praia de Belas;Azenha;2;0;1;1;0;1;1;0
3329;19;19;0;Praia de Belas;Bom Fim;0;0;0;0;0;0;0;0
3330;19;19;0;Praia de Belas;Centro;6;0;2;2;2;0;2;4
3331;19;19;0;Praia de Belas;Cidade Baixa;3;0;1;1;1;1;2;0
3332;19;19;0;Praia de Belas;Farroupilha;0;0;0;0;0;0;0;0
3333;19;19;0;Praia de Belas;Floresta;0;0;0;0;0;0;0;0
3334;19;19;0;Praia de Belas;Independência;0;0;0;0;0;0;0;0
3335;19;19;0;Praia de Belas;Menino Deus;6;0;1;4;1;0;1;5
3336;19;19;0;Praia de Belas;Moinhos de Vento;0;0;0;0;0;0;0;0
3337;19;19;0;Praia de Belas;Praia de Belas;6;0;0;3;3;1;3;2
3338;19;19;0;Praia de Belas;Rio Branco;1;0;0;0;1;0;0;1
3339;19;19;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0;0;0
3340;19;19;0;Praia de Belas;Santana;2;0;0;1;1;1;0;1
3341;19;19;0;Rio Branco;Azenha;1;0;0;1;0;0;0;1
3342;19;19;0;Rio Branco;Bom Fim;2;0;2;0;0;1;0;1
3343;19;19;0;Rio Branco;Centro;4;0;0;3;1;1;0;3
3344;19;19;0;Rio Branco;Cidade Baixa;1;0;0;0;1;0;0;1
3345;19;19;0;Rio Branco;Farroupilha;0;0;0;0;0;0;0;0
3346;19;19;0;Rio Branco;Floresta;1;0;0;0;1;1;0;0
3347;19;19;0;Rio Branco;Independência;1;0;0;0;1;0;1;0
3348;19;19;0;Rio Branco;Menino Deus;2;0;1;1;0;0;1;1
3349;19;19;0;Rio Branco;Moinhos de Vento;3;0;1;2;0;0;1;2
3350;19;19;0;Rio Branco;Praia de Belas;0;0;0;0;0;0;0;0
3351;19;19;0;Rio Branco;Rio Branco;31;0;10;17;4;5;9;17
3352;19;19;0;Rio Branco;Santa Cecília;1;0;0;1;0;0;0;1
3353;19;19;0;Rio Branco;Santana;3;0;0;0;3;1;1;1
3354;19;19;0;Santa Cecília;Azenha;2;0;0;2;0;1;0;1
3355;19;19;0;Santa Cecília;Bom Fim;1;0;0;1;0;1;0;0
3356;19;19;0;Santa Cecília;Centro;4;0;0;4;0;2;1;1
3357;19;19;0;Santa Cecília;Cidade Baixa;1;0;1;0;0;1;0;0
3358;19;19;0;Santa Cecília;Farroupilha;0;0;0;0;0;0;0;0
3359;19;19;0;Santa Cecília;Floresta;1;0;0;0;1;0;1;0
3360;19;19;0;Santa Cecília;Independência;1;0;0;1;0;1;0;0
3361;19;19;0;Santa Cecília;Menino Deus;2;0;0;2;0;0;1;1
3362;19;19;0;Santa Cecília;Moinhos de Vento;1;0;0;1;0;1;0;0
3363;19;19;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0;0;0
3364;19;19;0;Santa Cecília;Rio Branco;4;0;0;3;1;1;0;3
3365;19;19;0;Santa Cecília;Santa Cecília;15;0;1;13;1;4;2;9
3366;19;19;0;Santa Cecília;Santana;7;0;1;4;2;1;3;3
3367;19;19;0;Santana;Azenha;3;0;1;1;1;1;0;2
3368;19;19;0;Santana;Bom Fim;1;0;0;0;1;0;0;1
3369;19;19;0;Santana;Centro;4;0;1;3;0;2;1;1
3370;19;19;0;Santana;Cidade Baixa;1;0;0;1;0;1;0;0
3371;19;19;0;Santana;Farroupilha;0;0;0;0;0;0;0;0
3372;19;19;0;Santana;Floresta;0;0;0;0;0;0;0;0
3373;19;19;0;Santana;Independência;0;0;0;0;0;0;0;0
3374;19;19;0;Santana;Menino Deus;3;0;0;1;2;3;0;0
3375;19;19;0;Santana;Moinhos de Vento;1;0;1;0;0;1;0;0
3376;19;19;0;Santana;Praia de Belas;0;0;0;0;0;0;0;0
3377;19;19;0;Santana;Rio Branco;2;0;0;2;0;0;2;0
3378;19;19;0;Santana;Santa Cecília;2;0;0;2;0;1;0;1
3379;19;19;0;Santana;Santana;36;0;10;16;10;10;5;21
3380;20;20;0;Azenha;Azenha;27;0;4;15;8;7;1;19
3381;20;20;0;Azenha;Bom Fim;0;0;0;0;0;0;0;0
3382;20;20;0;Azenha;Centro;3;0;1;1;1;3;0;0
3383;20;20;0;Azenha;Cidade Baixa;2;0;0;1;1;0;1;1
3384;20;20;0;Azenha;Farroupilha;0;0;0;0;0;0;0;0
3385;20;20;0;Azenha;Floresta;0;0;0;0;0;0;0;0
3386;20;20;0;Azenha;Independência;0;0;0;0;0;0;0;0
3387;20;20;0;Azenha;Menino Deus;9;0;2;6;1;2;1;6
3388;20;20;0;Azenha;Moinhos de Vento;0;0;0;0;0;0;0;0
3389;20;20;0;Azenha;Praia de Belas;0;0;0;0;0;0;0;0
3390;20;20;0;Azenha;Rio Branco;1;0;1;0;0;0;0;1
3391;20;20;0;Azenha;Santa Cecília;0;0;0;0;0;0;0;0
3392;20;20;0;Azenha;Santana;4;0;1;1;2;1;0;3
3393;20;20;0;Bom Fim;Azenha;1;0;0;1;0;1;0;0
3394;20;20;0;Bom Fim;Bom Fim;21;0;3;9;9;7;3;11
3395;20;20;0;Bom Fim;Centro;5;0;0;4;1;2;1;2
3396;20;20;0;Bom Fim;Cidade Baixa;1;0;0;1;0;1;0;0
3397;20;20;0;Bom Fim;Farroupilha;2;0;1;1;0;0;1;1
3398;20;20;0;Bom Fim;Floresta;2;0;2;0;0;1;0;1
3399;20;20;0;Bom Fim;Independência;4;0;1;3;0;0;1;3
3400;20;20;0;Bom Fim;Menino Deus;2;0;1;1;0;0;2;0
3401;20;20;0;Bom Fim;Moinhos de Vento;2;0;0;2;0;0;0;2
3402;20;20;0;Bom Fim;Praia de Belas;0;0;0;0;0;0;0;0
3403;20;20;0;Bom Fim;Rio Branco;4;0;1;0;3;1;1;2
3404;20;20;0;Bom Fim;Santa Cecília;0;0;0;0;0;0;0;0
3405;20;20;0;Bom Fim;Santana;2;0;0;1;1;1;0;1
3406;20;20;0;Centro;Azenha;0;0;0;0;0;0;0;0
3407;20;20;0;Centro;Bom Fim;0;0;0;0;0;0;0;0
3408;20;20;0;Centro;Centro;68;0;12;42;14;18;7;43
3409;20;20;0;Centro;Cidade Baixa;2;0;0;2;0;1;1;0
3410;20;20;0;Centro;Farroupilha;0;0;0;0;0;0;0;0
3411;20;20;0;Centro;Floresta;1;0;1;0;0;0;1;0
3412;20;20;0;Centro;Independência;0;0;0;0;0;0;0;0
3413;20;20;0;Centro;Menino Deus;2;0;1;1;0;0;0;2
3414;20;20;0;Centro;Moinhos de Vento;1;0;0;1;0;0;0;1
3415;20;20;0;Centro;Praia de Belas;0;0;0;0;0;0;0;0
3416;20;20;0;Centro;Rio Branco;1;0;1;0;0;0;0;1
3417;20;20;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
3418;20;20;0;Centro;Santana;1;0;0;1;0;0;0;1
3419;20;20;0;Cidade Baixa;Azenha;1;0;0;0;1;0;0;1
3420;20;20;0;Cidade Baixa;Bom Fim;1;0;1;0;0;1;0;0
3421;20;20;0;Cidade Baixa;Centro;8;0;2;5;1;2;0;6
3422;20;20;0;Cidade Baixa;Cidade Baixa;29;0;7;16;6;9;4;16
3423;20;20;0;Cidade Baixa;Farroupilha;1;0;0;1;0;0;0;1
3424;20;20;0;Cidade Baixa;Floresta;1;0;0;0;1;0;0;1
3425;20;20;0;Cidade Baixa;Independência;0;0;0;0;0;0;0;0
3426;20;20;0;Cidade Baixa;Menino Deus;3;0;1;2;0;0;0;3
3427;20;20;0;Cidade Baixa;Moinhos de Vento;1;0;0;1;0;1;0;0
3428;20;20;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
3429;20;20;0;Cidade Baixa;Rio Branco;1;0;0;1;0;0;0;1
3430;20;20;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
3431;20;20;0;Cidade Baixa;Santana;1;0;0;1;0;0;0;1
3432;20;20;0;Farroupilha;Azenha;1;0;1;0;0;1;0;0
3433;20;20;0;Farroupilha;Bom Fim;3;0;2;1;0;1;0;2
3434;20;20;0;Farroupilha;Centro;5;0;1;3;1;1;2;2
3435;20;20;0;Farroupilha;Cidade Baixa;4;0;2;2;0;1;0;3
3436;20;20;0;Farroupilha;Farroupilha;8;0;2;5;1;0;0;8
3437;20;20;0;Farroupilha;Floresta;1;0;1;0;0;0;0;1
3438;20;20;0;Farroupilha;Independência;0;0;0;0;0;0;0;0
3439;20;20;0;Farroupilha;Menino Deus;3;0;2;1;0;1;0;2
3440;20;20;0;Farroupilha;Moinhos de Vento;1;0;0;0;1;0;0;1
3441;20;20;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
3442;20;20;0;Farroupilha;Rio Branco;2;0;0;1;1;0;0;2
3443;20;20;0;Farroupilha;Santa Cecília;0;0;0;0;0;0;0;0
3444;20;20;0;Farroupilha;Santana;2;0;1;1;0;1;0;1
3445;20;20;0;Floresta;Azenha;0;0;0;0;0;0;0;0
3446;20;20;0;Floresta;Bom Fim;1;0;0;1;0;1;0;0
3447;20;20;0;Floresta;Centro;5;0;1;3;1;3;2;0
3448;20;20;0;Floresta;Cidade Baixa;1;0;0;1;0;1;0;0
3449;20;20;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
3450;20;20;0;Floresta;Floresta;29;0;5;20;4;3;5;21
3451;20;20;0;Floresta;Independência;3;0;2;1;0;1;0;2
3452;20;20;0;Floresta;Menino Deus;1;0;0;1;0;0;1;0
3453;20;20;0;Floresta;Moinhos de Vento;3;0;3;0;0;1;1;1
3454;20;20;0;Floresta;Praia de Belas;0;0;0;0;0;0;0;0
3455;20;20;0;Floresta;Rio Branco;2;0;1;0;1;1;0;1
3456;20;20;0;Floresta;Santa Cecília;0;0;0;0;0;0;0;0
